場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(H12722)大園鄉大牛稠段大牛稠小段745地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段745地號(部分坵塊),637平方公尺,公告解除控制場址,銅:436(mg/Kg),-無資料-,121.23417027858,25.058422322633
(H12723)大園鄉大牛稠段大牛稠小段751地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段751地號(部分坵塊),935平方公尺,公告解除控制場址,銅:525(mg/Kg),-無資料-,121.23247243394,25.056845043738
(H12724)大園鄉大牛稠段大牛稠小段752-1地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段752-1地號(部分坵塊),164平方公尺,公告解除控制場址,銅:525(mg/Kg),-無資料-,121.23247243394,25.056845043738
(H12725)大園鄉大牛稠段大牛稠小段752地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段752地號(部分坵塊),"1,588平方公尺",公告解除控制場址,鉻:254(mg/Kg);銅:804(mg/Kg);鋅:1900(mg/Kg),-無資料-,121.23235377,25.056989681683
(H12726)大園鄉大牛稠段大牛稠小段758地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段758地號(部分坵塊),"1,115平方公尺",公告解除控制場址,銅:339(mg/Kg);鋅:602(mg/Kg),-無資料-,121.23223515682,25.057161404249
(H12727)大園鄉大牛稠段大牛稠小段759地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段759地號(部分坵塊),306平方公尺,公告解除控制場址,銅:339(mg/Kg);鋅:602(mg/Kg),-無資料-,121.23223515682,25.057161404249
(H12728)大園鄉大牛稠段大牛稠小段761地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段761地號(部分坵塊),"1,375平方公尺",公告解除控制場址,銅:289(mg/Kg),-無資料-,121.23188907384,25.057595301748
(H12729)大園鄉大牛稠段大牛稠小段762地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段762地號(部分坵塊),391平方公尺,公告解除控制場址,銅:353(mg/Kg),-無資料-,121.23182974121,25.057667620497
(H12730)大園鄉大牛稠段大牛稠小段764地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段764地號(部分坵塊),"1,980平方公尺",公告解除控制場址,銅:264(mg/Kg),-無資料-,121.23075869856,25.057344270961
(H12731)大園鄉大牛稠段大牛稠小段765地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段765地號(部分坵塊),835平方公尺,公告解除控制場址,銅:264(mg/Kg),-無資料-,121.23075869856,25.057344270961
(H12732)大園鄉大牛稠段大牛稠小段766地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段766地號(部分坵塊),737平方公尺,公告解除控制場址,銅:243(mg/Kg),-無資料-,121.23085750812,25.057181608617
(H12733)大園鄉大牛稠段大牛稠小段770地號(部分坵塊),農地,,大園區大牛稠段牛稠小段770地號(部分坵塊),"1,613平方公尺",公告解除控制場址,銅:454(mg/Kg);鋅:640(mg/Kg),-無資料-,121.23153014238,25.056467328515
(H12734)大園鄉大牛稠段大牛稠小段781地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段781地號(部分坵塊),223平方公尺,公告解除控制場址,銅:549(mg/Kg),-無資料-,121.23143065608,25.056268861705
(H12735)大園鄉大牛稠段大牛稠小段782地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段782地號(部分坵塊),632平方公尺,公告解除控制場址,銅:210(mg/Kg),-無資料-,121.23122297587,25.056512948378
(H12736)大園鄉大牛稠段大牛稠小段783地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段783地號(部分坵塊),600平方公尺,公告解除控制場址,銅:210(mg/Kg),-無資料-,121.23122297587,25.056512948378
(H12737)大園鄉大牛稠段大牛稠小段786-1地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段786-1地號(部分坵塊),301平方公尺,公告解除控制場址,銅:431(mg/Kg),-無資料-,121.22976695248,25.057020791
(H12738)大園鄉大牛稠段大牛稠小段787-1地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段787-1地號(部分坵塊),495平方公尺,公告解除控制場址,銅:1130(mg/Kg),-無資料-,121.22976695248,25.057020791
(H12739)大園鄉大牛稠段大牛稠小段787-42地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段787-42地號(部分坵塊),162平方公尺,公告解除控制場址,銅:431(mg/Kg),-無資料-,121.22976695248,25.057020791
(H12740)大園鄉大牛稠段大牛稠小段787地號(部分坵塊),農地,,大園區大牛稠段大牛稠小段787地號(部分坵塊),256平方公尺,公告解除控制場址,銅:699(mg/Kg),-無資料-,121.23009416271,25.057092510553
(H12741)蘆竹鄉新庄子段1535-1地號,農地,,蘆竹區新庄子段1535-1地號,"1,733平方公尺",公告解除控制場址,銅:518(mg/Kg),-無資料-,121.23425410179,25.060805651495
(H12742)蘆竹鄉新庄子段1770地號,農地,,蘆竹區新庄子段1770地號,"2,163平方公尺",公告解除控制場址,銅:1260(mg/Kg),-無資料-,121.23425410179,25.060805651495
(H12743)蘆竹鄉新庄子段2037地號,農地,,蘆竹區新庄子段2037地號,"1,372平方公尺",公告解除控制場址,銅:966(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12744)大園鄉大牛稠段倒厝子小段573-28地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段573-28地號(部分坵塊),79平方公尺,公告解除控制場址,銅:861(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12745)大園鄉大牛稠段倒厝子小段573-29地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段573-29地號(部分坵塊),60平方公尺,公告解除控制場址,銅:519(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12746)大園鄉大牛稠段倒厝子小段573-30地號,農地,,大園區大牛稠段倒厝子小段573-30地號,703平方公尺,公告解除控制場址,銅:861(mg/Kg),-無資料-,121.23425410179,25.060805651495
(H12747)大園鄉大牛稠段倒厝子小段573-31地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段573-31地號(部分坵塊),192平方公尺,公告解除控制場址,銅:519(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12748)大園鄉大牛稠段倒厝子小段573-32地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段573-32地號(部分坵塊),"1,452平方公尺",公告解除控制場址,銅:373(mg/Kg);鋅:911(mg/Kg),-無資料-,121.23427375347,25.060715337892
(H12749)大園鄉大牛稠段倒厝子小段573-76地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段573-76地號(部分坵塊),10平方公尺,公告解除控制場址,銅:519(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12750)大園鄉大牛稠段倒厝子小段573-77地號,農地,,大園區大牛稠段倒厝子小段573-77地號,10平方公尺,公告解除控制場址,銅:519(mg/Kg),-無資料-,121.23435314986,25.060769382177
(H12751)大園鄉大牛稠段倒厝子小段573-78地號,農地,,大園區大牛稠段倒厝子小段573-78地號,84平方公尺,公告解除控制場址,銅:373(mg/Kg);鋅:911(mg/Kg),-無資料-,121.23427375347,25.060715337892
(H12752)大園鄉大牛稠段倒厝子小段616地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段616地號(部分坵塊),584平方公尺,公告解除控制場址,銅:237(mg/Kg),-無資料-,121.23275356483,25.064004014569
(H12753)大園鄉大牛稠段倒厝子小段617地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段617地號(部分坵塊),584平方公尺,公告解除控制場址,銅:237(mg/Kg),-無資料-,121.23275356483,25.064004014569
(H12754)大園鄉大牛稠段倒厝子小段618地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段618地號(部分坵塊),735平方公尺,公告解除控制場址,銅:237(mg/Kg),-無資料-,121.23275356483,25.064004014569
(H12755)大園鄉大牛稠段倒厝子小段619地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段619地號(部分坵塊),"2,657平方公尺",公告解除控制場址,銅:473(mg/Kg),-無資料-,121.23301098482,25.063850130473
(H12756)大園鄉大牛稠段倒厝子小段623-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段623-1地號(部分坵塊),393平方公尺,公告解除控制場址,銅:658(mg/Kg),-無資料-,121.23376256062,25.062937095202
(H12757)大園鄉大牛稠段倒厝子小段624地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段624地號(部分坵塊),"1,156平方公尺",公告解除控制場址,銅:658(mg/Kg),-無資料-,121.23376256062,25.062937095202
(H12758)大園鄉大牛稠段倒厝子小段625地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段625地號(部分坵塊),"1,118平方公尺",公告解除控制場址,銅:658(mg/Kg),-無資料-,121.23376256062,25.062937095202
(H12759)大園鄉大牛稠段倒厝子小段626地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段626地號(部分坵塊),310平方公尺,公告解除控制場址,銅:332(mg/Kg),-無資料-,121.23386130206,25.062738318053
(H12760)大園鄉大牛稠段倒厝子小段627地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段627地號(部分坵塊),571平方公尺,公告解除控制場址,銅:259(mg/Kg);鋅:338(mg/Kg),-無資料-,121.23390076084,25.062638945066
(H12761)大園鄉大牛稠段倒厝子小段628地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段628地號(部分坵塊),386平方公尺,公告解除控制場址,銅:422(mg/Kg),-無資料-,121.23392044735,25.062566687991
(H12762)大園鄉大牛稠段倒厝子小段628-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段628-1地號(部分坵塊),629平方公尺,公告解除控制場址,銅:689(mg/Kg),-無資料-,121.23394008241,25.062467346219
(H12763)大園鄉大牛稠段倒厝子小段629地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段629地號(部分坵塊),531平方公尺,公告解除控制場址,銅:973(mg/Kg),-無資料-,121.23397959248,25.062395057902
(H12764)大園鄉大牛稠段倒厝子小段629-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段629-1地號(部分坵塊),753平方公尺,公告解除控制場址,銅:757(mg/Kg);鋅:945(mg/Kg),-無資料-,121.23403887465,25.062295653639
(H12765)大園鄉大牛稠段倒厝子小段630地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段630地號(部分坵塊),"1,596平方公尺",公告解除控制場址,銅:475(mg/Kg),-無資料-,121.23413759798,25.062087848065
(H12766)大園鄉大牛稠段倒厝子小段631地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段631地號(部分坵塊),"1,614平方公尺",公告解除控制場址,銅:310(mg/Kg),-無資料-,121.23419684555,25.061970387272
(H12767)大園鄉大牛稠段倒厝子小段631-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段631-1地號(部分坵塊),103平方公尺,公告解除控制場址,銅:310(mg/Kg),-無資料-,121.23419684555,25.061970387272
(H12768)大園鄉大牛稠段倒厝子小段631-2地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段631-2地號(部分坵塊),128平方公尺,公告解除控制場址,銅:310(mg/Kg),-無資料-,121.23419684555,25.061970387272
(H12769)大園鄉大牛稠段倒厝子小段633地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段633地號(部分坵塊),"1,679平方公尺",公告解除控制場址,銅:372(mg/Kg),-無資料-,121.23369000955,25.06126698152
(H12770)大園鄉大牛稠段倒厝子小段634地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段634地號(部分坵塊),859平方公尺,公告解除控制場址,銅:372(mg/Kg),-無資料-,121.23369000955,25.06126698152
(H12771)大園鄉大牛稠段倒厝子小段634-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段634-1地號(部分坵塊),"1,803平方公尺",公告解除控制場址,銅:349(mg/Kg),-無資料-,121.23369000955,25.06126698152
(H12772)大園鄉大牛稠段倒厝子小段638地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段638地號(部分坵塊),890平方公尺,公告解除控制場址,銅:889(mg/Kg),-無資料-,121.23318387992,25.060933731516
(H12773)大園鄉大牛稠段倒厝子小段639地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段639地號(部分坵塊),"1,003平方公尺",公告解除控制場址,銅:1340(mg/Kg),-無資料-,121.23316412489,25.060969875577
(H12774)大園鄉大牛稠段倒厝子小段640地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段640地號(部分坵塊),"1,921平方公尺",公告解除控制場址,銅:998(mg/Kg),-無資料-,121.23302577103,25.061186770993
(H12775)大園鄉大牛稠段倒厝子小段641地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段641地號(部分坵塊),"1,740平方公尺",公告解除控制場址,銅:406(mg/Kg),-無資料-,121.2329468017,25.061358431833
(H12776)大園鄉大牛稠段倒厝子小段655地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段655地號(部分坵塊),883平方公尺,公告解除控制場址,銅:910(mg/Kg),-無資料-,121.23171230221,25.063734795373
(H12777)大園鄉大牛稠段倒厝子小段804地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段804地號(部分坵塊),"1,700平方公尺",公告解除控制場址,銅:632(mg/Kg),-無資料-,121.22892792397,25.058872881154
(H12778)大園鄉大牛稠段倒厝子小段806-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段806-1地號(部分坵塊),"2,546平方公尺",公告解除控制場址,銅:858(mg/Kg),-無資料-,121.22913551196,25.058574628274
(H12779)大園鄉大牛稠段倒厝子小段808-44地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段808-44地號(部分坵塊),"1,901平方公尺",公告解除控制場址,銅:728(mg/Kg),-無資料-,121.23100000788,25.059176633535
(H12780)大園鄉大牛稠段倒厝子小段808地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段808地號(部分坵塊),171平方公尺,公告解除控制場址,銅:341(mg/Kg),-無資料-,121.22873772797,25.057862008501
(H12781)大園鄉大牛稠段倒厝子小段809地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段809地號(部分坵塊),711平方公尺,公告解除控制場址,銅:1190(mg/Kg),-無資料-,121.22873772797,25.057862008501
(H12782)大園鄉大牛稠段倒厝子小段810地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段810地號(部分坵塊),"1,320平方公尺",公告解除控制場址,銅:341(mg/Kg),-無資料-,121.22873772797,25.057862008501
(H12783)大園鄉大牛稠段倒厝子小段814地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段814地號(部分坵塊),"2,308平方公尺",公告解除控制場址,銅:992(mg/Kg);鋅:1660(mg/Kg),-無資料-,121.22870009296,25.0589454583
(H12784)大園鄉大牛稠段倒厝子小段815地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段815地號(部分坵塊),"1,541平方公尺",公告解除控制場址,銅:436(mg/Kg);鋅:227(mg/Kg),-無資料-,121.22780760451,25.058703066868
(H12785)大園鄉大牛稠段倒厝子小段816地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段816地號(部分坵塊),"1,816平方公尺",公告解除控制場址,銅:1300(mg/Kg);鋅:283(mg/Kg),-無資料-,121.22780760451,25.058703066868
(H12786)大園鄉大牛稠段倒厝子小段818-13地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段818-13地號(部分坵塊),"1,326平方公尺",公告解除控制場址,銅:367(mg/Kg),-無資料-,121.22633973886,25.05818167181
(H12787)大園鄉大牛稠段倒厝子小段818-14地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段818-14地號(部分坵塊),81平方公尺,公告解除控制場址,銅:367(mg/Kg),-無資料-,121.22633973886,25.05818167181
(H12788)大園鄉大牛稠段倒厝子小段818-17地號,農地,,大園區大牛稠段倒厝子小段818-17地號,39平方公尺,公告解除控制場址,銅:399(mg/Kg),-無資料-,121.22727979656,25.057349635608
(H12789)大園鄉大牛稠段倒厝子小段818-19(部分坵塊)地號(現為大園區大牛稠段倒厝子小段1238地號),農地,,桃園市大園區大牛稠段大牛稠小段一二三八地號,63平方公尺,公告解除控制場址,銅:243(mg/Kg),-無資料-,121.22471353314,25.057786897553
(H12790)大園鄉大牛稠段倒厝子小段818-20地號(部分坵塊)(現為大園區大牛稠段倒厝子小段1238-1地號),農地,,桃園市大園區大牛稠段大牛稠小段一二三八之一地號,136平方公尺,公告解除控制場址,銅:243(mg/Kg),-無資料-,121.22471353314,25.057786897553
(H12793)大園鄉大牛稠段倒厝子小段1180地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1180地號(部分坵塊),"2,552平方公尺",公告解除控制場址,銅:551(mg/Kg);鋅:1790(mg/Kg),-無資料-,121.22877541269,25.056805643263
(H12794)大園鄉大牛稠段倒厝子小段1185地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1185地號(部分坵塊),412平方公尺,公告解除控制場址,銅:301(mg/Kg),-無資料-,121.22758626638,25.056924837725
(H12795)大園鄉大牛稠段倒厝子小段1186地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1186地號(部分坵塊),435平方公尺,公告解除控制場址,銅:416(mg/Kg),-無資料-,121.22758626638,25.056924837725
(H12796)大園鄉大牛稠段倒厝子小段1187地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1187地號(部分坵塊),284平方公尺,公告解除控制場址,銅:416(mg/Kg),-無資料-,121.22749736407,25.057087482746
(H12797)大園鄉大牛稠段倒厝子小段1188地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1188地號(部分坵塊),"1,331平方公尺",公告解除控制場址,銅:399(mg/Kg),-無資料-,121.22727979656,25.057349635608
(H12798)大園鄉大牛稠段倒厝子小段1189地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1189地號(部分坵塊),"1,326平方公尺",公告解除控制場址,銅:399(mg/Kg),-無資料-,121.22727979656,25.057349635608
(H12799)大園鄉大牛稠段倒厝子小段1189-1地號,農地,,大園區大牛稠段倒厝子小段1189-1地號,47平方公尺,公告解除控制場址,銅:399(mg/Kg),-無資料-,121.22727979656,25.057349635608
(H12800)大園鄉大牛稠段倒厝子小段1190地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1190地號(部分坵塊),"1,213平方公尺",公告解除控制場址,銅:399(mg/Kg),-無資料-,121.22727979656,25.057349635608
(H12801)大園鄉大牛稠段倒厝子小段1191地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1191地號(部分坵塊),"2,020平方公尺",公告解除控制場址,銅:235(mg/Kg),-無資料-,121.22691407214,25.057891890861
(H12802)大園鄉大牛稠段倒厝子小段1192地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1192地號(部分坵塊),508平方公尺,公告解除控制場址,銅:211(mg/Kg),-無資料-,121.22691407214,25.057891890861
(H12803)大園鄉大牛稠段倒厝子小段1196地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1196地號(部分坵塊),945平方公尺,公告解除控制場址,銅:1250(mg/Kg),-無資料-,121.22643661391,25.056962708057
(H12804)大園鄉大牛稠段倒厝子小段1199地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1199地號(部分坵塊),318平方公尺,公告解除控制場址,銅:654(mg/Kg),-無資料-,121.225833592,25.05782131166
(H12805)大園鄉大牛稠段倒厝子小段1200地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1200地號(部分坵塊),849平方公尺,公告解除控制場址,銅:654(mg/Kg),-無資料-,121.225833592,25.05782131166
(H12806)大園鄉大牛稠段倒厝子小段1239地號(部分坵塊)(現為大園區大牛稠段倒厝子小段1238-2地號),農地,,桃園市大園區大牛稠段大牛稠小段一二三八之二地號,333平方公尺,公告解除控制場址,銅:243(mg/Kg),-無資料-,121.22471353314,25.057786897553
(H12807)大園鄉大牛稠段倒厝子小段1240地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1240地號(部分坵塊),493平方公尺,公告解除控制場址,銅:1410(mg/Kg),-無資料-,121.22501051365,25.057587826012
(H12808)大園鄉大牛稠段倒厝子小段1241地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1241地號(部分坵塊),839平方公尺,公告解除控制場址,銅:1410(mg/Kg),-無資料-,121.22501051365,25.057587826012
(H12809)大園鄉大牛稠段倒厝子小段1242地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242地號(部分坵塊),76平方公尺,公告解除控制場址,銅:237(mg/Kg),-無資料-,121.22512920333,25.057452222123
(H12810)大園鄉大牛稠段倒厝子小段1242-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242-1地號(部分坵塊),586平方公尺,公告解除控制場址,銅:237(mg/Kg),-無資料-,121.22512920333,25.057452222123
(H12811)大園鄉大牛稠段倒厝子小段1242-2地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242-2地號(部分坵塊),961平方公尺,公告解除控制場址,銅:248(mg/Kg),-無資料-,121.2254060458,25.05708164322
(H12812)大園鄉大牛稠段倒厝子小段1242-3地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242-3地號(部分坵塊),130平方公尺,公告解除控制場址,銅:240(mg/Kg),-無資料-,121.22549501696,25.056955112405
(H12813)大園鄉大牛稠段倒厝子小段1242-5地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242-5地號(部分坵塊),"1,025平方公尺",公告解除控制場址,銅:324(mg/Kg),-無資料-,121.22573239377,25.056683903751
(H12814)大園鄉大牛稠段倒厝子小段1242-6地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1242-6地號(部分坵塊),737平方公尺,公告解除控制場址,銅:2520(mg/Kg),-無資料-,121.2258807496,25.056512141088
(H12815)大園鄉大牛稠段倒厝子小段1250地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1250地號(部分坵塊),"2,643平方公尺",公告解除控制場址,銅:877(mg/Kg),-無資料-,121.22568917704,25.054733863149
(H12816)大園鄉大牛稠段倒厝子小段1250-1地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1250-1地號(部分坵塊),166平方公尺,公告解除控制場址,銅:877(mg/Kg),-無資料-,121.22568917704,25.054733863149
(H12817)大園鄉大牛稠段倒厝子小段1252地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1252地號(部分坵塊),"1,458平方公尺",公告解除控制場址,銅:419(mg/Kg),-無資料-,121.22524378382,25.055068585289
(H12818)大園鄉大牛稠段倒厝子小段1253地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1253地號(部分坵塊),"1,121平方公尺",公告解除控制場址,銅:605(mg/Kg),-無資料-,121.22513510674,25.055258343746
(H12819)大園鄉大牛稠段倒厝子小段1256地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1256地號(部分坵塊),505平方公尺,公告解除控制場址,銅:753(mg/Kg),-無資料-,121.22478905331,25.055719309685
(H12820)大園鄉大牛稠段倒厝子小段1257地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1257地號(部分坵塊),"1,059平方公尺",公告解除控制場址,銅:417(mg/Kg),-無資料-,121.22478905331,25.055719309685
(H12821)大園鄉大牛稠段倒厝子小段1259地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1259地號(部分坵塊),"1,942平方公尺",公告解除控制場址,銅:630(mg/Kg),-無資料-,121.22445292506,25.056189288075
(H12822)大園鄉大牛稠段倒厝子小段1262地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1262地號(部分坵塊),746平方公尺,公告解除控制場址,銅:309(mg/Kg),-無資料-,121.22445243175,25.055918440723
(H12823)大園鄉大牛稠段倒厝子小段1263-3地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1263-3地號(部分坵塊),367平方公尺,公告解除控制場址,銅:309(mg/Kg),-無資料-,121.22445243175,25.055918440723
(H12824)大園鄉大牛稠段倒厝子小段1310地號(部分坵塊),農地,,大園區大牛稠段倒厝子小段1310地號(部分坵塊),373平方公尺,公告解除控制場址,銅:610(mg/Kg),-無資料-,121.2237500743,25.056659818623
(H12825)大園鄉五塊厝段下埔小段869地號(部分坵塊),農地,,大園區五塊厝段下埔小段869地號(部分坵塊),"2,486平方公尺",公告解除控制場址,銅:1670(mg/Kg),-無資料-,121.21717954275,25.03455930109
(H12826)大園鄉五塊厝段下埔小段886地號(部分坵塊),農地,,大園區五塊厝段下埔小段886地號(部分坵塊),"1,394平方公尺",公告解除控制場址,銅:355(mg/Kg),-無資料-,121.21966015917,25.030799882449
(H12827)大園鄉五塊厝段下埔小段887地號(部分坵塊),農地,,大園區五塊厝段下埔小段887地號(部分坵塊),"1,318平方公尺",公告解除控制場址,銅:355(mg/Kg),-無資料-,121.21966015917,25.030799882449
(H12828)大園鄉五塊厝段下埔小段888地號(部分坵塊),農地,,大園區五塊厝段下埔小段888地號(部分坵塊),355平方公尺,公告解除控制場址,銅:355(mg/Kg),-無資料-,121.21966015917,25.030799882449
(H12829)大園鄉五塊厝段下埔小段906地號(部分坵塊),農地,,大園區五塊厝段下埔小段906地號(部分坵塊),"1,106平方公尺",公告解除控制場址,銅:270(mg/Kg),-無資料-,121.21810769093,25.032661998911
(H12830)大園鄉五塊厝段下埔小段907地號,農地,,大園區五塊厝段下埔小段907地號,401平方公尺,公告解除控制場址,銅:270(mg/Kg),-無資料-,121.21810769093,25.032661998911
(H12831)大園鄉五塊厝段下埔小段909地號(部分坵塊),農地,,大園區五塊厝段下埔小段909地號(部分坵塊),662平方公尺,公告解除控制場址,銅:270(mg/Kg),-無資料-,121.21810769093,25.032661998911
(H12832)大園鄉五塊厝段下埔小段908地號(部分坵塊),農地,,大園區五塊厝段下埔小段908地號(部分坵塊),818平方公尺,公告解除控制場址,銅:283(mg/Kg),-無資料-,121.21756327758,25.033005872284
(H12833)大園鄉五塊厝段下埔小段910地號(部分坵塊),農地,,大園區五塊厝段下埔小段910地號(部分坵塊),"1,120平方公尺",公告解除控制場址,銅:283(mg/Kg),-無資料-,121.21756327758,25.033005872284
(H12834)大園鄉五塊厝段下埔小段943地號(部分坵塊),農地,,大園區五塊厝段下埔小段943地號(部分坵塊),"2,418平方公尺",公告解除控制場址,銅:263(mg/Kg),-無資料-,121.21439917226,25.036991950481
(H12837)台全電機股份有限公司,工廠,桃園市龍潭區高原村福源路一三八、一三八之一號,桃園市龍潭區銅鑼圈段一○九四之三、一○九四之四、一○九四之五、一○九四之八、一○九四之一八、一○九六、一○九六之一、一○九六之二、一○九七、一○九七之一、一○九七之二、一○九七之三、一○九七之四、一二四○之一、一二四○之二、一二四○之四、一二四○之五、一二四○之六、一二四一、一二四一之一、一二四一之二、一二四二、一二四二之一、一二四二之二、一二四二之三、一二四二之四地號,"82,460平方公尺",公告為控制場址,總石油碳氫化合物:1000(mg/Kg),"1,1-二氯乙烯:0.152(mg/L)",121.18838432135,24.827486302683
(H12838)華通電腦股份有限公司一廠,工廠,桃園市蘆竹區新莊里大新路八一四巷九一號,桃園市蘆竹區新庄子段一四一○、一四一一、一四一一之一、一四一一之二、一四一二、一四一三、一四一四、一四一五、一四一五之一、一四一六、一四一六之一、一四一六之二、一四一七、一四一八、一四一九、一四二○、一四四二、一四四三、一四四四、一四四四之一、一四四五、一四四六、一四四七、一四四八、一四四九、一四五○、一四五一、一四五二地號,"37,517平方公尺",公告為控制場址,銅:7600(mg/Kg);總石油碳氫化合物:3032(mg/Kg),"1,1-二氯乙烯:0.452(mg/L);三氯乙烯:0.081(mg/L)",121.24171617306,25.024680577311
(H12841)桃園縣蘆竹鄉新庄子段652-1地號,農地,,桃園市蘆竹區新庄子段652-1地號,"1,015平方公尺",公告解除控制場址,銅:533(mg/Kg),-無資料-,121.24363648271,25.033705736987
(H12842)桃園縣蘆竹鄉新庄子段603(部分)地號,農地,,桃園市蘆竹區新庄子段603(部分)地號,"1,295平方公尺",公告解除控制場址,銅:205(mg/Kg),-無資料-,121.2433600856,25.034247887169
(H12843)桃園縣蘆竹鄉新庄子段698地號(部分),農地,,桃園市蘆竹區新庄子段698地號(部分),214平方公尺,公告解除控制場址,銅:628(mg/Kg),-無資料-,121.23646082228,25.038267584965
